src,tgt
"Field crops, namely, pulses, oilseeds and vegetables are grown, followed by paddy during Rabi season.","পথাৰৰ শস্য, অৰ্থাৎ মাহজাতীয় শস্য, তৈলবীজ আৰু পাচলি খেতি কৰা হয়, যিটোৰ পাছত ৰবিৰ বতৰত ধান খেতি কৰা হয়।"
"Chandigarh is a city, district, and union territory in India that serves as the joint capital of the two neighboring states of Punjab and Haryana.","চণ্ডিগড় হৈছে ভাৰতৰ এখন চহৰ, জিলা আৰু কেন্দ্ৰীয় শাসিত অঞ্চল যি দুখন চুবুৰীয়া ৰাজ্য পঞ্জাৱ আৰু হাৰিয়ানাৰ যুটীয়া ৰাজধানী হিচাপে কাম কৰে।"
"There remain approximately 400450 indigenous Andamanese in the Andaman islands, the Jarawa and Sentinelese, in particular, maintaining steadfast independence and refusing most attempts at contact.","আন্দামান দ্বীপপুঞ্জত ৪০০৪৫০ থলুৱা আন্দামানী আছে, বিশেষকৈ জাৰাৱা আৰু ছেণ্টিনেলিজসকল, যি দৃঢ়ভাৱে নিজৰ স্বাধীনতা বজাই ৰাখে আৰু যোগাযোগৰ বেছিভাগ প্ৰচেষ্টাক অস্বীকাৰ কৰে।"
"So far, about 2, 200 varieties of plants have been recorded, out of which, 200 are endemic and 1, 300 do not occur in mainland India.","এতিয়ালৈকে, প্ৰায় ২,২০০ প্ৰকাৰৰ উদ্ভিদ নথিভুক্ত কৰা হৈছে, যাৰ ভিতৰত, ২০০টা স্থানীয় আৰু ১,৩০০টা ভাৰতৰ মূল ভূখণ্ডত পোৱা নাযায়।"
The eastern parts are fertile coastal plains and the northern parts are a mix of hills and plains.,পূবৰ অংশবোৰ হৈছে উৰ্বৰ উপকূলীয় সমভূমি আৰু উত্তৰৰ অংশবোৰ হৈছে পাহাৰ আৰু সমভূমিৰ এক মিশ্ৰণ।
"Major Indian firms and multinational corporations like Quark, Infosys, EVRY, Dell, IBM, Tech Mahindra, Airtel, Amadeus IT Group, and DLF have set up bases in the city and its suburbs.","মুখ্য ভাৰতীয় ব্যৱসয়িক প্ৰতিষ্ঠান আৰু বহুজাতিক নিগমসমূহ যেনে কুৱাৰ্ক, ইনফ'ছিছ, ইভিআৰৱাই, ডেল, আইবিএম, টেক মহিন্দ্ৰা, এয়াৰটেল, আমাদেউছ আইটি গ্ৰুপ আৰু ডিএলএফে চহৰখনত আৰু ইয়াৰ উপনগৰত ভেটি স্থাপন কৰিছে।"
"Chandigarh, as a union territory, is not entitled to a state-level election. Thus, State Assembly elections are not held and it is directly controlled by the central government.","কেন্দ্ৰীয় শাসিত অঞ্চল হিচাপে চণ্ডিগড় ৰাজ্যিক পৰ্যায়ৰ নিৰ্বাচনৰ বাবে স্বত্বপ্ৰাপ্ত নহয়। সেয়েহে, ৰাজ্যিক বিধানসভা নিৰ্বাচন অনুষ্ঠিত নহয় আৰু ইয়াক পোনপটীয়াকৈ কেন্দ্ৰীয় চৰকাৰে নিয়ন্ত্ৰণ কৰে।"
"If you're filing online, check your state's instructions to see if you should upload or mail the certificate and any other supporting documents.","যদি আপুনি অনলাইনত দাখিল কৰে, তেন্তে আপুনি প্ৰমাণপত্ৰ আৰু অন্য কোনো সমৰ্থনকাৰী নথিপত্ৰ আপলোড কৰিব বা ডাকযোগে পঠাব লাগে নেকি চাবলৈ আপোনাৰ ৰাজ্যৰ নিৰ্দেশনাসমূহ ভালদৰে চাওক।"
"File the application online, mail it, or submit it in person according to your state's requirements.","আপোনাৰ ৰাজ্যখনৰ প্ৰয়োজনীয়তা অনুসৰি আৱেদনখন অনলাইন দাখিল কৰক, ডাকযোগে পঠাওক, বা ব্যক্তিগতভাৱে গৈ জমা দিয়ক।"
"You can find networking events on sites like Meetup, Eventbrite, and Facebook.","আপুনি নেটৱৰ্কিং ইভেন্টসমূহ মিটআপ, ইভেণ্টব্রাইট, ফেইচবুক আদিৰ দৰে ছাইটসমূহত বিচাৰিব পাৰে।"
"Failure to obtain a business license could cause you to face harsh fines, penalties, and possibly jail time.","ব্যৱসায়িক অনুজ্ঞাপত্ৰ এখন লাভ কৰাত ব্যৰ্থ হ’লে আপুনি কঠোৰ জৰিমনা, শাস্তি আৰু সম্ভৱতঃ কাৰাদণ্ডৰো সন্মুখীন হ’ব পাৰে।"
"If you place a market order, your broker will purchase the shares at whatever the going rate happens to be when they execute the order.","যদি আপুনি মাৰ্কেট অৰ্ডাৰ দিয়ে, তেন্তে আপোনাৰ দালালে অৰ্ডাৰটো কাৰ্য্যকৰী কৰাৰ সময়ত যি নিৰিখ চলি থাকে সেই নিৰিখতে শ্বেয়াৰসমূহ ক্ৰয় কৰিব।"
"Typically, if you want to buy shares of a foreign company, you have to make your purchase in that company's local currency.","সাধাৰণতে, যদি আপুনি কোনো বিদেশী কোম্পানীৰ শ্বেয়াৰ কিনিব বিচাৰে, তেন্তে আপুনি সেই কোম্পানীৰ স্থানীয় মুদ্ৰাত কিনিব লাগিব।"
You'll need to make the money available for the purchase of the stock options before the tender offer closes.,নিবিদাৰ অফাৰ বন্ধ হোৱাৰ আগতে আপুনি ষ্টক অপ্চন ক্ৰয়ৰ বাবে ধন উপলব্ধ কৰিব লাগিব।
The process of actually purchasing private company shares is similar to buying any kind of stock.,ব্যক্তিগত কোম্পানীৰ শ্বেয়াৰ প্ৰকৃততে ক্ৰয় কৰাৰ প্ৰক্ৰিয়াটো যিকোনো ধৰণৰ ষ্টক ক্ৰয় কৰাৰ দৰে একেই।
"If you specify a monetary amount, you'll simply get as many shares as you possibly can for that amount.","যদি আপুনি এটা আৰ্থিক পৰিমাণ নিৰ্ধাৰণ কৰে, তেন্তে আপুনি সেই পৰিমাণৰ বাবে যিমানকেইটা পাব পাৰি সিমানকেইটা শ্বেয়াৰহে পাব।"
Computer manufacturers also sell printers from some of the most popular models.,কম্পিউটাৰ নির্মাতাসকলেও কিছুমান অতি জনপ্রিয় মডেলৰ প্ৰিন্টাৰ বিক্ৰী কৰে।
It lies 25km northeast of Ajmer and 90km far away from Jaipur.,ই আজমেৰৰ পৰা ২৫ কিলোমিটাৰ উত্তৰ-পূবত আৰু জয়পুৰৰ পৰা ৯০ কিলোমিটাৰ দূৰত অৱস্থিত।
"As of the 2011 census, the town had a population of 49,648.","২০১১ চনৰ লোকপিয়ল অনুসৰি চহৰখনৰ জনসংখ্যা ৪৯,৬৪৮ জন।"
The British army surrounded Auwa Fort and the conflict lasted several days.,ব্ৰিটিছ সেনাই আউৱা দুৰ্গ ঘেৰাও কৰিছিল আৰু এই সংঘর্ষ বহুদিনলৈকে চলিছিল ।
"In the Vedic period, Maharshi Javali stayed in the area to meditate and interpret the Vedas.","বৈদিক কালত, মহৰ্ষি জাভলীয়ে এই অঞ্চলতে থাকি  ধ্যান কৰিছিল আৰু বেদৰ অর্থ ব্যাখ্যা কৰিছিল।"
"It is one of the two rain-fed reservoirs from where water is drawn for supply to Chennai City, the other one being the Chembarambakkam Lake and Porur Lake.","চেন্নাই চহৰলৈ পানী যোগানৰ বাবে থকা দুটা বৃষ্টি-সঞ্জীৱিত জলাধাৰৰ ভিতৰত এইটো অন্যতম, আনটো হ’ল চেম্বাৰমবক্কম হ্ৰদ আৰু প'ৰুৰ হ্ৰদ।"
